9112626,0,0
9586139,0,-4.8e-05
14487225,-0.00674,-0.00084
17582387,-0.00877,-0.000984
17582398,0.0352,0.015
17583704,0.0329,0.0184
17382317,0.0431,0.00482
14488442,0.0437,0.00446
14489644,0.0422,0.00415
17382316,0.0426,0.00473
17582389,0,-9.6e-05
17382311,1.45e-05,-0.00377
17382313,0.0089,-0.000816
17582394,0.0302,0.00122
14487248,0.031,0.00319
14487250,0.0343,0.00362
17382314,0.0353,0.00101
17382315,0.0485,0.00154
17582400,0.0457,0.00485
17582399,0.0362,-0.00185
14487245,0.0345,-0.00276
17382310,-0.00068,-0.0129
17382325,-0.00731,-0.0207
14489707,0.0401,-0.00115
14489704,-0.0135,-0.00122
17582384,-0.0164,-0.00072
14487264,0.0488,0.00417
14487219,-0.00758,-0.00341
14487234,0.0171,-0.0035
17582391,0.0192,-0.00377
14487270,0.00233,-0.0137
17582386,-0.00913,0.00173
14487228,-0.00715,0.00178
17582395,0.0305,0.00989
14487258,0.0292,0.00919
17582388,0,-0.00024
17582390,0.0152,0.00125
14489686,0.0138,0.00199
17582396,0.0353,0.00751
17582397,0.035,0.0215
14487261,0.0299,0.0227
14487256,0.0314,0.0105
14489647,0.0409,0.00391
14489653,0.05,0.00393
14489656,0.0516,0.00377
17582393,0.0301,-0.0011
14487241,0.029,-0.00319
9425805,-0.0164,-0.000792
9425683,-0.0165,-0.000744
17582385,-0.0163,-0.00072
17382322,-0.00013,-0.00437
17582392,0.0211,0.00115
14485921,-0.00632,-0.0178
14489710,0.0374,-0.00125
14487239,0.0205,-0.00108
14487253,0.0338,0.0136
14487232,0.0113,-0.00257
17583713,0.0187,0.00583
14487237,0.0292,0.00372
14487230,-0.00968,0.00653
17382312,0.00794,-0.0131
14489680,0.00868,-0.0129
14487267,0.045,0.0047
14489699,0.0025,-0.00513
14489678,-0.00989,-0.016
14489659,0.0529,0.00365
14489696,0.00136,-0.00545
14489661,-0.0069,-0.0216