bus_id,bus_eng,vA_pu,vB_pu,vC_pu,vmin_pu,vmax_pu,vmean_pu,phase_spread_pu,unbalance_ratio,is_under,is_over,distance_km
192,9739756,1.0070425676074215,1.0079695772039519,1.010217424035927,1.0070425676074215,1.010217424035927,1.0084098562824335,0.003174856428505457,0.0031483790134794647,false,false,0.0423952
177,13454737,1.0070425676074215,1.0079695772039519,1.010217424035927,1.0070425676074215,1.010217424035927,1.0084098562824335,0.003174856428505457,0.0031483790134794647,false,false,0.0398152
257,14746713,1.0070425676074215,1.0079695772039519,1.010217424035927,1.0070425676074215,1.010217424035927,1.0084098562824335,0.003174856428505457,0.0031483790134794647,false,false,0.0378852
180,9404445,1.0070425676074215,1.0079695772039519,1.010217424035927,1.0070425676074215,1.010217424035927,1.0084098562824335,0.003174856428505457,0.0031483790134794647,false,false,0.040845200000000005
265,14711422,1.0070425676074215,1.0079695772039519,1.010217424035927,1.0070425676074215,1.010217424035927,1.0084098562824335,0.003174856428505457,0.0031483790134794647,false,false,0.040047200000000005
148,14746710,1.0070425676074215,1.0079695772039519,1.010217424035927,1.0070425676074215,1.010217424035927,1.0084098562824335,0.003174856428505457,0.0031483790134794647,false,false,0.0365152
18,9739760,1.0070425676074215,1.0079695772039519,1.010217424035927,1.0070425676074215,1.010217424035927,1.0084098562824335,0.003174856428505457,0.0031483790134794647,false,false,0.0408492
143,12970257,1.007340834258884,1.0070366116121219,1.0101937223504043,1.0070366116121219,1.0101937223504043,1.0081903894071367,0.003157110738282398,0.003131462838223371,false,false,0.0358057
131,9783458,1.007340834258884,1.0070366116121219,1.0101937223504043,1.0070366116121219,1.0101937223504043,1.0081903894071367,0.003157110738282398,0.003131462838223371,false,false,0.036162700000000006
61,13728130,1.0070265822735827,1.0079695772039519,1.010217424035927,1.0070265822735827,1.010217424035927,1.0084045278378204,0.0031908417623442986,0.003164247754009961,false,false,0.0321672
13,13485978,1.0069862768101125,1.0075731050585481,1.010217424035927,1.0069862768101125,1.010217424035927,1.0082589353015292,0.0032311472258144125,0.0032046799811876778,false,false,0.0119162
197,16419830,1.007340834258884,1.0069810313891105,1.0101937223504043,1.0069810313891105,1.0101937223504043,1.0081718626661331,0.0032126909612937293,0.0031866500943576186,false,false,0.0345877
76,11650907,1.0069677197430715,1.0075905833043197,1.0102749216614626,1.0069677197430715,1.0102749216614626,1.008277741569618,0.0033072019183910673,0.003280050507950955,false,false,0.0127342
21,13507545,1.0069233546063396,1.0079695772039519,1.010217424035927,1.0069233546063396,1.010217424035927,1.0083701186154064,0.0032940694295873207,0.0032667265409554278,false,false,0.0376952
206,13572881,1.007340834258884,1.0069184083103369,1.0101937223504043,1.0069184083103369,1.0101937223504043,1.0081509883065418,0.003275314040067423,0.0032488328415659104,false,false,0.0369757
75,11278631,1.007340834258884,1.0069093316856963,1.0101937223504043,1.0069093316856963,1.0101937223504043,1.008147962764995,0.0032843906647079812,0.003257845857963204,false,false,0.0349787
251,12959365,1.0065916232144037,1.0073210267900348,1.010310596243116,1.0065916232144037,1.010310596243116,1.0080744154158514,0.00371897302871238,0.0036891850163444802,false,false,0.014536
31,11068336,1.0065916232144037,1.0072109377503768,1.010310596243116,1.0065916232144037,1.010310596243116,1.0080377190692988,0.00371897302871238,0.0036893193164895,false,false,0.015626
90,12327065,1.0065823810359409,1.0072698584461475,1.010217424035927,1.0065823810359409,1.010217424035927,1.0080232211726718,0.003635042999986071,0.003606110378843542,false,false,0.0159262
114,13485976,1.0065823810359409,1.0074183184793923,1.010217424035927,1.0065823810359409,1.010217424035927,1.0080727078504201,0.003635042999986071,0.0036059333534952183,false,false,0.0144562
227,13485975,1.006111740022023,1.0072739788465104,1.010217424035927,1.006111740022023,1.010217424035927,1.0078677143014867,0.004105684013903987,0.004073633826785964,false,false,0.0174162
261,9638199,1.006111740022023,1.0072739788465104,1.010217424035927,1.006111740022023,1.010217424035927,1.0078677143014867,0.004105684013903987,0.004073633826785964,false,false,0.0177792
262,12959135,1.0060955698423064,1.0071295673027245,1.0103458938429013,1.0060955698423064,1.0103458938429013,1.0078570103293105,0.004250324000594885,0.004217189499139486,false,false,0.017556000000000002
7,13601753,1.0059802899920802,1.0071295673027245,1.0103458938429013,1.0059802899920802,1.0103458938429013,1.0078185837125686,0.004365603850821076,0.004331735811756129,false,false,0.018696
153,13485937,1.0059748489551459,1.0072319943437955,1.010217424035927,1.0059748489551459,1.010217424035927,1.0078080891116228,0.004242575080781075,0.004209705326458414,false,false,0.0182772
81,9783454,1.0059516629030016,1.007065273290468,1.0103579412847812,1.0059516629030016,1.0103579412847812,1.0077916258260837,0.004406278381779538,0.004372211743839134,false,false,0.019266000000000002
194,12958923,1.0059516629030016,1.007065273290468,1.0103579412847812,1.0059516629030016,1.0103579412847812,1.0077916258260837,0.004406278381779538,0.004372211743839134,false,false,0.018946
23,12993671,1.005909940979624,1.0070466330525663,1.010361434182142,1.005909940979624,1.010361434182142,1.0077726694047773,0.004451493202518142,0.00441716007752754,false,false,0.0403412
124,12993673,1.005879298526071,1.007030090561154,1.0103588654077185,1.005879298526071,1.0103588654077185,1.0077560848316478,0.004479566881647523,0.00444509038354838,false,false,0.0398262
201,12817081,1.005831233466776,1.0072319943437955,1.010217424035927,1.005831233466776,1.010217424035927,1.007760217282166,0.004386190569150905,0.004352414883949325,false,false,0.0196972
167,12970287,1.0057896146437841,1.0071325704431053,1.0104886330805394,1.0057896146437841,1.0104886330805394,1.0078036060558098,0.004699018436755242,0.0046626330849772945,false,false,0.0248542
38,12958438,1.0057889203570358,1.006989711922725,1.0103664319094692,1.0057889203570358,1.0103664319094692,1.0077150213964101,0.004577511552433355,0.004542466327524035,false,false,0.0389532
74,11729147,1.0057889203570358,1.006888680480851,1.0103664319094692,1.0057889203570358,1.0103664319094692,1.0076813442491188,0.004577511552433355,0.004542618138717575,false,false,0.0399532
157,12934965,1.0057810663206592,1.0071325704431053,1.0104886330805394,1.0057810663206592,1.0104886330805394,1.007800756614768,0.004707566759880155,0.004671128423928762,false,false,0.0253112
186,9356220,1.0057810663206592,1.0071325704431053,1.0104886330805394,1.0057810663206592,1.0104886330805394,1.007800756614768,0.004707566759880155,0.004671128423928762,false,false,0.0253766
155,12934954,1.0057685545700177,1.0071325704431053,1.0104886330805394,1.0057685545700177,1.0104886330805394,1.0077965860312208,0.004720078510521697,0.004683562710913442,false,false,0.0256472
174,12156592,1.005738615754583,1.0071325704431053,1.0104886330805394,1.005738615754583,1.0104886330805394,1.0077866064260759,0.004750017325956479,0.004713316584749538,false,false,0.026451199999999998
84,12958003,1.0054338413378467,1.0068951571147817,1.0103961606687863,1.0054338413378467,1.0103961606687863,1.0075750530404715,0.004962319330939602,0.0049250121030341544,false,false,0.0355232
93,13485931,1.0053646668487939,1.0070292844240347,1.010217424035927,1.0053646668487939,1.010217424035927,1.0075371251029186,0.004852757187133072,0.004816454963520445,false,false,0.0209872
46,10652242,1.0053124135086575,1.0068951571147817,1.0103961606687863,1.0053124135086575,1.0103961606687863,1.0075345770974085,0.0050837471601288264,0.005045729720536757,false,false,0.0367232
134,13357796,1.0052462669257956,1.0070292844240347,1.010217424035927,1.0052462669257956,1.010217424035927,1.0074976584619193,0.004971157110131408,0.004934162445320764,false,false,0.022157200000000002
241,12934968,1.0051599298783949,1.006806124003166,1.0104241561495073,1.0051599298783949,1.0104241561495073,1.0074634033436893,0.005264226271112449,0.005225228284859687,false,false,0.0322932
188,14963904,1.0051023073929743,1.006782089199276,1.0104317140919579,1.0051023073929743,1.0104317140919579,1.0074387035614027,0.005329406698983519,0.005290055543968581,false,false,0.0314212
52,12934967,1.0050586873385272,1.006756704452905,1.0104396967488702,1.0050586873385272,1.0104396967488702,1.0074183628467674,0.0053810094103430295,0.0053413850777321034,false,false,0.0305002
238,9783449,1.0050586873385272,1.006756704452905,1.0104396967488702,1.0050586873385272,1.0104396967488702,1.0074183628467674,0.0053810094103430295,0.0053413850777321034,false,false,0.0310172
126,13812808,1.00503805266876,1.006782089199276,1.0104317140919579,1.00503805266876,1.0104317140919579,1.0074172853199979,0.005393661423197971,0.00535394965104725,false,false,0.0320582
113,13624269,1.0050334074408365,1.006806124003166,1.0104241561495073,1.0050334074408365,1.0104241561495073,1.0074212291978366,0.005390748708670845,0.005351037433431149,false,false,0.0335432
89,9290727,1.0049696496418452,1.0067048896299988,1.0104559914663949,1.0049696496418452,1.0104559914663949,1.007376843579413,0.0054863418245496565,0.005446166307591088,false,false,0.028620200000000002
205,17855763,1.0049594199640284,1.0066989366122785,1.010457863629149,1.0049594199640284,1.010457863629149,1.0073720734018188,0.005498443665120645,0.005458205374457939,false,false,0.0284042
26,9290728,1.0045536039576959,1.0064828923231335,1.010457863629149,1.0045536039576959,1.010457863629149,1.0071647866366595,0.005904259671453138,0.005862257844786162,false,false,0.0286222
110,12963145,1.004192479949675,1.0062906336630029,1.010457863629149,1.004192479949675,1.010457863629149,1.0069803257472758,0.006265383679473935,0.006221952424765022,false,false,0.0305922
243,13357787,1.0041527902650036,1.0062906336630029,1.010457863629149,1.0041527902650036,1.010457863629149,1.006967095852385,0.00630507336414543,0.006261449247066275,false,false,0.0312612
199,12156586,1.0041332705586394,1.0062906336630029,1.010457863629149,1.0041332705586394,1.010457863629149,1.006960589283597,0.006324593070509588,0.006280874482892349,false,false,0.0315902
45,12963201,1.004087937895998,1.006226418953517,1.010457863629149,1.004087937895998,1.010457863629149,1.006924073492888,0.006369925733151094,0.0063261231912498175,false,false,0.0312502
28,10932313,1.0040630183808277,1.006226418953517,1.010457863629149,1.0040630183808277,1.010457863629149,1.0069157669878315,0.006394845248321346,0.006350923739580917,false,false,0.031670199999999996
25,12963305,1.004006687016432,1.0061723543164005,1.010457863629149,1.004006687016432,1.010457863629149,1.0068789683206605,0.006451176612717102,0.006407102358565302,false,false,0.0318042
222,10493341,1.0039686515102277,1.0061723543164005,1.010457863629149,1.0039686515102277,1.010457863629149,1.0068662898185925,0.006489212118921284,0.006444959161449776,false,false,0.0324452
36,9369082,1.003901107207022,1.0064989643114528,1.010217424035927,1.003901107207022,1.010217424035927,1.0068724985181339,0.006316316828904878,0.006273204242047455,false,false,0.0280772
119,12807645,1.0038800192133193,1.0061723543164005,1.010457863629149,1.0038800192133193,1.010457863629149,1.006836745719623,0.006577844415829759,0.006533178734083978,false,false,0.0330542
253,17874063,1.0037846441604579,1.0064658171108547,1.0102320113056944,1.0037846441604579,1.0102320113056944,1.0068274908590025,0.006447367145236527,0.006403646308600274,false,false,0.0291972
263,13485934,1.0037846441604579,1.0064658171108547,1.0102320113056944,1.0037846441604579,1.0102320113056944,1.0068274908590025,0.006447367145236527,0.006403646308600274,false,false,0.0293792
259,12971246,1.0037756761353804,1.0059879143465402,1.010457863629149,1.0037756761353804,1.010457863629149,1.00674048470369,0.006682187493768588,0.006637447877876223,false,false,0.0336942
171,9369084,1.003768205134663,1.0064576254982944,1.0102320113056944,1.003768205134663,1.0102320113056944,1.0068192806462173,0.006463806171031372,0.006420026210545591,false,false,0.029421199999999998
104,9369083,1.0037643766178934,1.0064617788372296,1.0102320113056944,1.0037643766178934,1.0102320113056944,1.0068193889202723,0.006467634687800983,0.006423828105591975,false,false,0.0294132
212,12970285,1.0037632102446703,1.0059879143465402,1.010457863629149,1.0037632102446703,1.010457863629149,1.0067363294067866,0.0066946533844787215,0.006649857752151952,false,false,0.0338172
135,11730840,1.0037366468208586,1.0059879143465402,1.010457863629149,1.0037366468208586,1.010457863629149,1.0067274749321828,0.006721216808290409,0.0066763021529169814,false,false,0.0340802
127,12971481,1.0036883506726952,1.0059007712522607,1.010457863629149,1.0036883506726952,1.010457863629149,1.0066823285180349,0.006769512956453783,0.006724577122973214,false,false,0.0345872
117,12308114,1.003683950738386,1.0059879143465402,1.010457863629149,1.003683950738386,1.010457863629149,1.0067099095713585,0.006773912890763123,0.006728763496176719,false,false,0.034599200000000004
17,12972223,1.0036467645890779,1.0058372642786708,1.010457863629149,1.0036467645890779,1.010457863629149,1.006647297498966,0.006811099040071156,0.0067661226101668965,false,false,0.0352322
64,12972035,1.0036467645890779,1.0058533457457801,1.010457863629149,1.0036467645890779,1.010457863629149,1.0066526579880024,0.006811099040071156,0.006766086580136296,false,false,0.0350732
138,11113663,1.0036467645890779,1.0057949872198915,1.010457863629149,1.0036467645890779,1.010457863629149,1.0066332051460396,0.006811099040071156,0.006766217332442376,false,false,0.0356502
211,12971810,1.0036224830803036,1.0059007712522607,1.010457863629149,1.0036224830803036,1.010457863629149,1.0066603726539045,0.006835380548845471,0.006790155582289434,false,false,0.034945199999999996
256,11068335,1.0035823982716432,1.0058533457457801,1.010457863629149,1.0035823982716432,1.010457863629149,1.0066312025488575,0.006875465357505828,0.006830173096260765,false,false,0.035708199999999995
141,13601748,1.0035575354375825,1.0059007712522607,1.010457863629149,1.0035575354375825,1.010457863629149,1.006638723439664,0.006900328191566496,0.006854820931175998,false,false,0.035298199999999995
178,13623087,1.0035069492669528,1.006327439160603,1.0102320113056944,1.0035069492669528,1.0102320113056944,1.0066887999110834,0.006725062038741569,0.006680378324796666,false,false,0.032981199999999995
14,12973133,1.003441393157973,1.0056142580536762,1.010457863629149,1.003441393157973,1.010457863629149,1.0065045049469328,0.0070164704711759285,0.006971126742791744,false,false,0.037873199999999996
15,10915895,1.003441393157973,1.0055232062798103,1.010457863629149,1.003441393157973,1.010457863629149,1.0064741543556444,0.0070164704711759285,0.006971336959634049,false,false,0.038773199999999994
246,11410018,1.003441393157973,1.0055870066135726,1.010457863629149,1.003441393157973,1.010457863629149,1.0064954211335648,0.0070164704711759285,0.006971189658541748,false,false,0.0383332
193,10484937,1.0034125152727913,1.0062617707552577,1.0102320113056944,1.0034125152727913,1.0102320113056944,1.006635432444581,0.006819496032903105,0.006774544003822897,false,false,0.0345632
94,12725183,1.0034125152727913,1.0063916701468103,1.0102320113056944,1.0034125152727913,1.0102320113056944,1.0066787322417652,0.006819496032903105,0.006774252613559066,false,false,0.033163200000000004
258,13623117,1.0033998089367424,1.0062740491088153,1.0102320113056944,1.0033998089367424,1.0102320113056944,1.0066352897837507,0.0068322023689519895,0.006787167545476883,false,false,0.034862199999999996
239,13623088,1.0033998089367424,1.0062740491088153,1.0102320113056944,1.0033998089367424,1.0102320113056944,1.0066352897837507,0.0068322023689519895,0.006787167545476883,false,false,0.0344412
4,9790970,1.0033998089367424,1.0062740491088153,1.0102320113056944,1.0033998089367424,1.0102320113056944,1.0066352897837507,0.0068322023689519895,0.006787167545476883,false,false,0.035882199999999996
191,12973244,1.0033401774751036,1.005530084536718,1.010457863629149,1.0033401774751036,1.010457863629149,1.0064427085469905,0.0071176861540453995,0.007072122529777438,false,false,0.039253199999999995
40,13601746,1.003338102124069,1.0055285726892464,1.0104583252324548,1.003338102124069,1.0104583252324548,1.0064416666819236,0.007120223108385781,0.007074650567538616,false,false,0.039809199999999996
237,13357779,1.0033044324937856,1.005530084536718,1.010457863629149,1.0033044324937856,1.010457863629149,1.0064307935532177,0.007153431135363375,0.0071077228371640815,false,false,0.03985519999999999
170,12952964,1.00328492185336,1.0054611608952526,1.010457863629149,1.00328492185336,1.010457863629149,1.006401315459254,0.007172941775789088,0.0071273175676602124,false,false,0.040383199999999994
236,11627664,1.00328492185336,1.0054279799798502,1.010457863629149,1.00328492185336,1.010457863629149,1.0063902551541197,0.007172941775789088,0.007127395897420147,false,false,0.04094319999999999
42,13623118,1.003282397502895,1.0062155401140522,1.0102320113056944,1.003282397502895,1.0102320113056944,1.0065766496408806,0.006949613802799348,0.006904207250663706,false,false,0.036041199999999995
185,13604669,1.003282397502895,1.0061773502771718,1.0102320113056944,1.003282397502895,1.0102320113056944,1.0065639196952538,0.006949613802799348,0.006904294567704558,false,false,0.036686199999999995
22,13624263,1.003282397502895,1.0061516535651924,1.0102320113056944,1.003282397502895,1.0102320113056944,1.006555354124594,0.006949613802799348,0.006904353321773804,false,false,0.03712019999999999
86,12953841,1.0032717681712164,1.0054480344909125,1.010457863629149,1.0032717681712164,1.010457863629149,1.006392555430426,0.007186095457932584,0.007140449737189429,false,false,0.04065219999999999
9,10932282,1.0032127524242636,1.0054480344909125,1.010457863629149,1.0032127524242636,1.010457863629149,1.006372883514775,0.007245111204885468,0.007199231342146055,false,false,0.04123419999999999
175,12954261,1.0032009866844847,1.0053538572053977,1.010457863629149,1.0032009866844847,1.010457863629149,1.0063375691730105,0.00725687694466437,0.007211175620351664,false,false,0.042582199999999994
133,10511265,1.0032009866844847,1.00526986607608,1.010457863629149,1.0032009866844847,1.010457863629149,1.0063095721299045,0.00725687694466437,0.007211376246083825,false,false,0.04341219999999999
195,12958976,1.0031816715917645,1.0052960338197976,1.010457863629149,1.0031816715917645,1.010457863629149,1.0063118563469038,0.007276192037384499,0.007230553820361819,false,false,0.04416219999999999
130,13357776,1.0031816715917645,1.0052546097810346,1.010457863629149,1.0031816715917645,1.010457863629149,1.006298048333983,0.007276192037384499,0.007230653035083284,false,false,0.04486119999999999
245,12308113,1.0031816715917645,1.0052563877075598,1.010457863629149,1.0031816715917645,1.010457863629149,1.0062986409761578,0.007276192037384499,0.007230648776715275,false,false,0.044831199999999995
149,12934835,1.0031717084559537,1.0052860916650734,1.010457863629149,1.0031717084559537,1.010457863629149,1.0063052212500587,0.007286155173195308,0.007240502204832302,false,false,0.044977199999999995
97,11730483,1.0031717084559537,1.0052546236218483,1.010457863629149,1.0031717084559537,1.010457863629149,1.006294731902317,0.007286155173195308,0.007240577677895058,false,false,0.04550819999999999
144,12934837,1.0031687011820427,1.0052860916650734,1.010457863629149,1.0031687011820427,1.010457863629149,1.0063042188254219,0.007289162447106312,0.007243497851588425,false,false,0.0452232
10,12934945,1.003162812907512,1.0052860916650734,1.010457863629149,1.003162812907512,1.010457863629149,1.0063022560672448,0.007295050721636942,0.007249363377308637,false,false,0.047439199999999994
62,12934838,1.003162812907512,1.0052860916650734,1.010457863629149,1.003162812907512,1.010457863629149,1.0063022560672448,0.007295050721636942,0.007249363377308637,false,false,0.046019199999999996
129,12385154,1.0031432851633286,1.0053538572053977,1.010457863629149,1.0031432851633286,1.010457863629149,1.006318335332625,0.007314578465820398,0.0072686526807669285,false,false,0.043151199999999994
216,13604667,1.003142241201733,1.0061689748927516,1.0102320113056944,1.003142241201733,1.0102320113056944,1.006514409133393,0.00708977010396139,0.007043883365828482,false,false,0.0379512
5,13357773,1.0031399272914334,1.0052860916650734,1.010457863629149,1.0031399272914334,1.010457863629149,1.006294627528552,0.007317936337715603,0.007272160794188447,false,false,0.0466322
118,12184416,1.0031375045036799,1.0053538572053977,1.010457863629149,1.0031375045036799,1.010457863629149,1.0063164084460754,0.007320359125469134,0.007274410974549267,false,false,0.043208199999999995
207,12725181,1.0030981949478204,1.0063916701468103,1.0102320113056944,1.0030981949478204,1.0102320113056944,1.0065739588001084,0.007133816357874023,0.007087225231197046,false,false,0.0365132
3,10905410,1.003072753990804,1.0061689748927516,1.0102320113056944,1.003072753990804,1.0102320113056944,1.00649124672975,0.0071592573148904215,0.0071130845282082545,false,false,0.039121199999999995
150,10803945,1.0030436191591185,1.0063916701468103,1.0102320113056944,1.0030436191591185,1.0102320113056944,1.0065557668705412,0.0071883921465758505,0.0071415736546074455,false,false,0.0374772
30,13595203,1.0030030627946411,1.0061066857810366,1.0102274821184785,1.0030030627946411,1.0102274821184785,1.0064457435647187,0.007224419323837328,0.0071781508044827524,false,false,0.0419212
244,13604797,1.003001589612163,1.006112902162039,1.0102320113056944,1.003001589612163,1.0102320113056944,1.0064488343599656,0.007230421693531497,0.0071840926698768185,false,false,0.0402512
91,11730481,1.0029213999531215,1.006112902162039,1.0102320113056944,1.0029213999531215,1.0102320113056944,1.0064221044736181,0.007310611352572938,0.0072639614333555955,false,false,0.0416012
159,13363289,1.002911079845537,1.0060903494574018,1.0102320113056944,1.002911079845537,1.0102320113056944,1.0064111468695442,0.007320931460157443,0.007274294887262826,false,false,0.0421012
83,9641498,1.002911079845537,1.0060903494574018,1.0102320113056944,1.002911079845537,1.0102320113056944,1.0064111468695442,0.007320931460157443,0.007274294887262826,false,false,0.0425382
11,17874064,1.0028031731596074,1.0063916701468103,1.0102320113056944,1.0028031731596074,1.0102320113056944,1.0064756182040373,0.007428838146086969,0.007381041340418205,false,false,0.040443200000000006
20,13363291,1.0027491448282002,1.0060499986545743,1.0102320113056944,1.0027491448282002,1.0102320113056944,1.006343718262823,0.007482866477494188,0.007435696513723273,false,false,0.0454112
156,11978903,1.002740879077408,1.0063916701468103,1.0102320113056944,1.002740879077408,1.0102320113056944,1.0064548535099709,0.007491132228286457,0.007443088184394396,false,false,0.0415432
56,13363292,1.0027171861586364,1.006039380717701,1.0102320113056944,1.0027171861586364,1.0102320113056944,1.0063295260606773,0.007514825147058035,0.007467559037520404,false,false,0.046282199999999996
252,11650515,1.0027128909336327,1.0060362522414323,1.0102329664645144,1.0027128909336327,1.0102329664645144,1.0063273698798598,0.007520075530881742,0.0074727924092728645,false,false,0.047432199999999994
54,9615535,1.0027061539781357,1.0060283848985683,1.0102320113056944,1.0027061539781357,1.0102320113056944,1.0063221833941327,0.007525857327558727,0.00747857639605583,false,false,0.0476022
41,13485936,1.0027061539781357,1.0060283848985683,1.0102320113056944,1.0027061539781357,1.0102320113056944,1.0063221833941327,0.007525857327558727,0.00747857639605583,false,false,0.047184199999999996
103,13363295,1.002700943666303,1.006023191759538,1.0102320113056944,1.002700943666303,1.0102320113056944,1.0063187155771784,0.007531067639391376,0.007483779763622799,false,false,0.0476102
115,13595202,1.002700943666303,1.0059568647979513,1.0102320113056944,1.002700943666303,1.0102320113056944,1.0062966065899828,0.007531067639391376,0.0074839441871037945,false,false,0.0487302
137,9635197,1.0026938348971142,1.006039380717701,1.0102320113056944,1.0026938348971142,1.0102320113056944,1.0063217423068365,0.007538176408580233,0.0074908213662363415,false,false,0.04787519999999999
208,13363294,1.0026938348971142,1.006039380717701,1.0102320113056944,1.0026938348971142,1.0102320113056944,1.0063217423068365,0.007538176408580233,0.0074908213662363415,false,false,0.04667519999999999
230,11335818,1.0026933557929116,1.0060499986545743,1.0102320113056944,1.0026933557929116,1.0102320113056944,1.0063251219177267,0.007538655512782766,0.0074912723021527605,false,false,0.0463502
80,11910740,1.002640933150896,1.006023191759538,1.0102320113056944,1.002640933150896,1.0102320113056944,1.0062987120720428,0.007591078154798314,0.007543563420813416,false,false,0.048620199999999995
35,11068333,1.0026148090758522,1.006039380717701,1.0102320113056944,1.0026148090758522,1.0102320113056944,1.006295400366416,0.00761720222984219,0.007569548888992822,false,false,0.04800519999999999
71,12725180,1.0025604926819258,1.0063916701468103,1.0102320113056944,1.0025604926819258,1.0102320113056944,1.0063947247114768,0.007671518623768581,0.007622773088330652,false,false,0.04475320000000001
6,16875457,1.0024931189180875,1.0063916701468103,1.0102320113056944,1.0024931189180875,1.0102320113056944,1.0063722667901975,0.007738892387606944,0.007689890354679559,false,false,0.04834320000000001
82,13363297,1.0024931189180875,1.0063916701468103,1.0102320113056944,1.0024931189180875,1.0102320113056944,1.0063722667901975,0.007738892387606944,0.007689890354679559,false,false,0.04937320000000001
96,16875458,1.0024684438081466,1.0063916701468103,1.0102320113056944,1.0024684438081466,1.0102320113056944,1.0063640417535504,0.0077635674975478075,0.007714472273890163,false,false,0.04874320000000001
32,11983736,1.002431061027641,1.0063916701468103,1.0102320113056944,1.002431061027641,1.0102320113056944,1.0063515808267152,0.007800950278053387,0.007751714635997219,false,false,0.04934920000000001
219,10628787,1.002423472855817,1.0063934844377662,1.0102338922024163,1.002423472855817,1.0102338922024163,1.0063502831653333,0.007810419346599318,0.007761133948343257,false,false,0.046133200000000006
225,10956350,1.0022399331787644,1.0063916701468103,1.0102320113056944,1.0022399331787644,1.0102320113056944,1.0062878715437564,0.007992078126930036,0.007942138977258375,false,false,0.046493200000000005
